customerID;Churn;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;Charges.Monthly;Charges.Total;Cuentas_Diarias;;
6082-OQFBA;No;Male;0.0;Yes;Yes;23.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,65;436,9;0.6549999999999999;;
6086-ESGRL;Yes;Female;0.0;No;No;1.0;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Credit card (automatic);80,15;80,15;2.671.666.666.666.660;;
6087-MVHJH;Yes;Female;0.0;No;No;16.0;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;88,45;1422,1;29.483.333.333.333.300;;
6087-YPWHO;No;Male;0.0;Yes;No;72.0;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Mailed check;68,15;4808,7;2.271.666.666.666.660;;
6088-BXMRG;No;Female;0.0;Yes;Yes;32.0;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;98,85;3089,6;3.295;;
6092-QZVPP;No;Male;0.0;No;No;36.0;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);79,2;2854,95;2.64;;
6094-ZIVKX;No;Female;0.0;No;No;68.0;Yes;No;DSL;Yes;No;Yes;No;No;No;One year;Yes;Credit card (automatic);54,45;3674,95;18.150.000.000.000.000;;
6096-EGVTU;No;Female;0.0;Yes;Yes;64.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;24,9;1595,5;0.83;;
6097-EQISJ;Yes;Female;0.0;Yes;Yes;66.0;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);102,45;6615,15;3.415;;
6100-FJZDG;No;Male;0.0;Yes;Yes;26.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Bank transfer (automatic);20,05;505,9;0.6683333333333333;;
6100-QQHEB;Yes;Male;0.0;Yes;Yes;17.0;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;92,55;1515,1;3.085;;
6101-IMRMM;Yes;Male;0.0;No;Yes;6.0;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;No;Mailed check;94,5;575,45;3.15;;
6103-BOCOU;No;Female;0.0;No;No;26.0;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;80,7;2193;2.69;;
6103-LIANB;No;Male;0.0;Yes;Yes;59.0;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);99,5;5861,75;3.316.666.666.666.660;;
6103-QCKFX;No;Female;0.0;Yes;Yes;44.0;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);56,25;2419,55;1.875;;
6108-OQZDQ;Yes;Female;0.0;Yes;Yes;4.0;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;97,95;384,5;3.265;;
6110-OHIHY;Yes;Male;0.0;No;No;3.0;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;79,25;267,6;26.416.666.666.666.600;;
6112-KTHFQ;No;Female;0.0;No;No;13.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,3;279,3;0.6433333333333333;;
6114-TCFID;No;Female;0.0;No;No;29.0;No;No phone service;DSL;Yes;Yes;No;Yes;No;No;One year;No;Credit card (automatic);39,5;1082,75;13.166.666.666.666.600;;
6115-ZTBFQ;No;Female;0.0;Yes;No;72.0;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);65,5;4919,7;2.183.333.333.333.330;;
6116-RFVHN;No;Female;0.0;Yes;No;34.0;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;100,45;3414,65;33.483.333.333.333.300;;
6119-SPUDB;No;Male;0.0;No;No;46.0;No;No phone service;DSL;Yes;No;Yes;Yes;No;No;Two year;No;Mailed check;38,25;1755,35;1.275;;
6120-RJKLU;No;Female;1.0;Yes;No;62.0;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);79,95;4819,75;2.665;;
6121-TNHBO;No;Female;1.0;No;No;63.0;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;One year;No;Bank transfer (automatic);83;5243,05;27.666.666.666.666.600;;
6121-VZNQB;Yes;Female;0.0;No;No;1.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,1;19,1;0.6366666666666667;;
6122-EFVKN;No;Male;0.0;No;Yes;24.0;No;No phone service;DSL;Yes;No;No;Yes;No;No;Two year;No;Mailed check;35,75;830,8;11.916.666.666.666.600;;
6122-LJADA;No;Male;0.0;Yes;Yes;70.0;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);90,15;6237,05;30.050.000.000.000.000;;
6124-ACRHJ;No;Female;0.0;No;No;1.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,75;19,75;0.6583333333333333;;
6127-ISGTU;Yes;Female;0.0;Yes;No;16.0;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;84,95;1378,25;28.316.666.666.666.600;;
6127-IYJOZ;No;Male;1.0;No;No;1.0;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45,85;45,85;15.283.333.333.333.300;;
6128-AQBMT;No;Male;1.0;Yes;No;41.0;No;No phone service;DSL;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;53,95;2215,4;17.983.333.333.333.300;;
6128-CZOMY;Yes;Female;0.0;No;No;1.0;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;45,65;45,65;15.216.666.666.666.600;;
6128-DAFVY;No;Female;0.0;No;No;56.0;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);44,85;2564,95;1.495;;
6131-FOYAS;No;Male;0.0;No;No;35.0;Yes;Yes;DSL;Yes;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;59,6;2094,9;19.866.666.666.666.600;;
6131-IUNXN;No;Female;0.0;Yes;Yes;19.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,2;382,2;0.6733333333333333;;
6131-JLWZM;No;Female;0.0;No;No;13.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20,3;275,4;0.6766666666666666;;
6133-OZILE;No;Female;0.0;No;No;18.0;No;No phone service;DSL;No;No;Yes;Yes;No;No;Month-to-month;Yes;Electronic check;35,2;607,3;11.733.333.333.333.300;;
6134-KWTBV;No;Male;0.0;No;No;62.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);23,4;1429,65;0.7799999999999999;;
6135-OZQVA;No;Female;0.0;No;No;7.0;Yes;Yes;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;53,65;404,35;17.883.333.333.333.300;;
6137-MFAJN;No;Female;0.0;No;No;48.0;No;No phone service;DSL;Yes;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;44,8;2104,55;14.933.333.333.333.300;;
6137-NICCO;No;Female;0.0;Yes;Yes;6.0;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;Month-to-month;Yes;Mailed check;94,05;518,75;3.135;;
6139-ZZRBQ;No;Male;1.0;No;No;64.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);20,05;1198,05;0.6683333333333333;;
6140-QNRQQ;Yes;Male;0.0;No;No;1.0;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;71,55;71,55;2.385;;
6141-OOXUQ;Yes;Male;0.0;No;No;1.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,65;19,65;0.6549999999999999;;
6142-VSJQO;Yes;Female;0.0;Yes;Yes;1.0;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);44,35;44,35;14.783.333.333.333.300;;
6143-JQKEA;No;Male;0.0;No;No;10.0;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);45,8;436,2;15.266.666.666.666.600;;
6145-NNPNO;No;Female;0.0;No;No;1.0;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);44,15;44,15;14.716.666.666.666.600;;
6147-CBCRA;No;Female;0.0;Yes;No;33.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,05;669,45;0.6683333333333333;;
6152-ONASV;No;Female;0.0;Yes;No;68.0;Yes;Yes;DSL;Yes;No;No;Yes;No;No;One year;No;Bank transfer (automatic);58,25;3975,7;19.416.666.666.666.600;;
6156-UZDLF;No;Female;0.0;No;No;26.0;Yes;No;Fiber optic;Yes;No;Yes;Yes;No;No;One year;Yes;Credit card (automatic);87,15;2274,1;29.050.000.000.000.000;;
6158-DWPZT;Yes;Male;0.0;Yes;No;9.0;No;No phone service;DSL;No;No;No;No;No;No;One year;No;Bank transfer (automatic);24,1;259,8;0.8033333333333333;;
6158-HDPXZ;No;Male;0.0;No;No;1.0;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;25,35;25,35;0.8450000000000001;;
6161-ERDGD;No;Male;0.0;Yes;Yes;71.0;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;No;Electronic check;85,45;6300,85;28.483.333.333.333.300;;
6161-UUUTA;Yes;Male;1.0;No;No;3.0;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;79,9;260,9;26.633.333.333.333.300;;
6164-HAQTX;No;Male;0.0;No;No;71.0;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Bank transfer (automatic);53,95;3888,65;17.983.333.333.333.300;;
6164-HXUGH;No;Female;0.0;Yes;Yes;6.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,85;119,3;0.6616666666666667;;
6166-ILMNY;Yes;Female;0.0;No;No;2.0;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);69,75;144,55;2.325;;
6166-YIPFO;No;Male;0.0;Yes;No;72.0;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;64,7;4746,05;21.566.666.666.666.600;;
6168-WFVVF;Yes;Female;1.0;No;No;3.0;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,3;235,5;23.433.333.333.333.300;;
6168-YBYNP;No;Male;0.0;No;No;59.0;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;111,35;6519,75;37.116.666.666.666.600;;
6169-PGNCD;No;Female;0.0;No;No;57.0;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;Yes;Credit card (automatic);74,3;4166,35;24.766.666.666.666.600;;
6169-PPETC;No;Male;0.0;Yes;Yes;35.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,5;759,35;0.6833333333333333;;
6171-ZTVYB;No;Male;0.0;Yes;No;43.0;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);66,25;2907,35;22.083.333.333.333.300;;
6172-FECYY;Yes;Male;0.0;Yes;Yes;49.0;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;84,5;4254,85;2.816.666.666.666.660;;
6173-GOLSU;No;Male;1.0;Yes;No;67.0;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);94,65;6079;31.550.000.000.000.000;;
6173-ITPWD;Yes;Male;0.0;Yes;No;47.0;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);83,35;4065;27.783.333.333.333.300;;
6174-NRBTZ;No;Male;0.0;No;No;46.0;No;No phone service;DSL;Yes;No;No;No;No;No;One year;Yes;Bank transfer (automatic);30,75;1489,3;1.025;;
6175-IRFIT;No;Male;0.0;No;No;5.0;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Mailed check;78,75;426,35;2.625;;
6176-YJWAS;No;Male;0.0;Yes;No;72.0;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Two year;Yes;Credit card (automatic);97,95;7114,25;3.265;;
6177-PEVRA;No;Female;0.0;No;No;48.0;Yes;No;DSL;Yes;Yes;No;No;No;No;Two year;No;Credit card (automatic);55,5;2627,35;1.85;;
6178-KFNHS;Yes;Female;0.0;No;Yes;12.0;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;78,3;909,25;2.61;;
6179-GJPSO;Yes;Female;1.0;No;No;43.0;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Credit card (automatic);108,15;4600,7;3.605;;
6180-YBIQI;No;Male;0.0;No;No;5.0;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;24,3;100,2;0.81;;
6181-AXXYF;No;Male;0.0;Yes;Yes;72.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);24,75;1859,1;0.825;;
6184-DYUOB;No;Female;0.0;Yes;No;3.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,6;55,25;0.6533333333333334;;
6185-TASNN;No;Male;1.0;No;No;1.0;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;46,3;46,3;15.433.333.333.333.300;;
6188-UXBBR;No;Female;0.0;Yes;No;38.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);20,25;814,75;0.675;;
6194-HBGQN;No;Male;0.0;No;No;51.0;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;No;One year;Yes;Credit card (automatic);81,15;4126,2;2.705;;
6195-MELTI;No;Male;0.0;No;No;57.0;Yes;No;DSL;No;Yes;No;Yes;No;No;One year;Yes;Mailed check;54,65;3134,7;18.216.666.666.666.600;;
6196-HBOBZ;No;Male;0.0;Yes;No;65.0;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Two year;Yes;Electronic check;99,35;6347,55;33.116.666.666.666.600;;
6198-PNNSZ;No;Female;0.0;Yes;No;56.0;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);109,8;6109,65;36.599.999.999.999.900;;
6198-RTPMF;No;Female;0.0;Yes;No;17.0;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;92,6;1579,7;30.866.666.666.666.600;;
6198-ZFIOJ;No;Female;0.0;No;No;5.0;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;75,6;402,5;2.52;;
6199-IPCAO;No;Female;0.0;Yes;Yes;29.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;26,1;692,55;0.87;;
6199-IWKGC;No;Female;1.0;Yes;No;46.0;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;One year;No;Electronic check;100,25;4753,85;3.341.666.666.666.660;;
6202-DYYFX;No;Female;0.0;No;No;22.0;Yes;Yes;Fiber optic;No;No;No;No;No;No;One year;Yes;Credit card (automatic);76;1783,6;2.533.333.333.333.330;;
6202-JVYEU;No;Male;0.0;No;No;9.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Electronic check;19,9;164,6;0.6633333333333333;;
6203-HBZPA;No;Male;0.0;No;No;52.0;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);63,9;3334,95;2.13;;
6204-IEUXJ;Yes;Female;0.0;No;No;3.0;Yes;No;Fiber optic;No;No;Yes;Yes;No;No;Month-to-month;No;Credit card (automatic);80,1;217,55;2.67;;
6207-WIOLX;Yes;Female;0.0;Yes;Yes;25.0;No;No phone service;DSL;Yes;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);58,6;1502,65;19.533.333.333.333.300;;
6210-KBBPI;Yes;Male;1.0;No;No;9.0;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);99,45;919,4;3.315;;
6211-WHMYA;No;Female;1.0;No;No;64.0;No;No phone service;DSL;No;Yes;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;43,85;2751;14.616.666.666.666.600;;
6211-WWLTF;No;Male;0.0;Yes;No;63.0;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);99,7;6330,4;33.233.333.333.333.300;;
6212-ATMLK;No;Female;0.0;No;No;50.0;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95,7;4729,75;3.19;;
6214-EDAKZ;Yes;Female;0.0;Yes;Yes;22.0;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Electronic check;55,15;1206,05;18.383.333.333.333.300;;
6215-NQCPY;No;Male;0.0;No;No;15.0;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;99,7;1566,75;33.233.333.333.333.300;;
6217-KDYWC;No;Male;0.0;No;Yes;57.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;19,6;1170,55;0.6533333333333334;;
6217-TOWGS;No;Female;0.0;Yes;No;17.0;Yes;Yes;DSL;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);75,4;1322,55;25.133.333.333.333.300;;
6218-KNUBD;No;Male;0.0;No;No;6.0;Yes;No;DSL;No;Yes;No;No;Yes;No;Month-to-month;No;Electronic check;59,45;357,6;19.816.666.666.666.600;;
6221-AVQYL;Yes;Male;0.0;No;No;2.0;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);73,25;131,05;2.441.666.666.666.660;;
6223-DHJGV;No;Female;0.0;No;No;42.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;20,65;958,1;0.6883333333333332;;
6227-FBDXH;No;Male;0.0;Yes;No;69.0;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);99,5;6841,45;3.316.666.666.666.660;;
6227-HWPWX;Yes;Female;0.0;No;Yes;15.0;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);69;994,8;2.3;;
6229-LSCKB;No;Male;1.0;No;No;6.0;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;79,7;497,6;26.566.666.666.666.600;;
6229-UOLQL;No;Male;0.0;Yes;Yes;56.0;No;No phone service;DSL;Yes;Yes;No;Yes;Yes;No;One year;Yes;Mailed check;52;2884,9;17.333.333.333.333.300;;
6230-BSUXY;Yes;Female;1.0;No;No;1.0;Yes;No;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;85;85;28.333.333.333.333.300;;
6231-WFGFH;No;Male;0.0;Yes;Yes;4.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;20,5;77,6;0.6833333333333333;;
6233-HXJMX;No;Female;0.0;No;No;45.0;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);89,3;4192,15;29.766.666.666.666.600;;
6234-PFPXL;No;Male;0.0;Yes;No;22.0;Yes;Yes;Fiber optic;Yes;No;No;Yes;Yes;No;Month-to-month;No;Credit card (automatic);95,9;2234,95;31.966.666.666.666.600;;
6234-RAAPL;No;Female;0.0;Yes;Yes;72.0;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;No;Two year;No;Bank transfer (automatic);99,9;7251,7;3.33;;
6235-VDHOM;Yes;Female;1.0;No;No;5.0;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;28,45;131,05;0.9483333333333334;;
6240-EURKS;Yes;Female;0.0;No;Yes;18.0;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;35;553;11.666.666.666.666.600;;
6242-FEGFD;No;Male;0.0;Yes;No;66.0;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Two year;No;Mailed check;96,6;6424,25;32.199.999.999.999.900;;
6242-MBHPK;No;Female;1.0;Yes;No;23.0;Yes;No;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95,1;2326,05;3.17;;
6242-SGYTS;No;Male;0.0;Yes;Yes;62.0;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;One year;Yes;Credit card (automatic);94,95;5791,85;3.165;;
6243-OZGFH;No;Female;0.0;No;No;23.0;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;44,95;996,85;14.983.333.333.333.300;;
6244-BESBM;No;Male;0.0;Yes;Yes;69.0;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);95,2;6671,7;31.733.333.333.333.300;;
6248-BSHKG;No;Male;0.0;Yes;Yes;61.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,4;1226,45;0.6799999999999999;;
6248-TKCQV;No;Female;0.0;Yes;Yes;70.0;Yes;Yes;DSL;Yes;No;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);80,6;5460,2;26.866.666.666.666.600;;
6250-CGGUN;No;Male;0.0;No;No;54.0;Yes;No;Fiber optic;Yes;No;Yes;Yes;No;No;One year;No;Electronic check;84,4;4484,05;28.133.333.333.333.300;;
6252-DFGTK;No;Female;0.0;Yes;No;37.0;Yes;Yes;DSL;Yes;No;Yes;Yes;No;No;One year;No;Credit card (automatic);68,1;2479,25;2.27;;
6253-GNHWH;No;Female;0.0;Yes;Yes;71.0;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Mailed check;71,1;5224,95;23.699.999.999.999.900;;
6253-WRFHY;No;Male;0.0;Yes;Yes;13.0;Yes;No;DSL;No;No;No;No;Yes;Yes;One year;Yes;Electronic check;64,75;877,35;2.158.333.333.333.330;;
6257-DTAYD;No;Male;0.0;Yes;No;71.0;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);104,15;7365,3;34.716.666.666.666.600;;
6257-RJOHI;No;Male;0.0;No;No;4.0;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;50,8;202,3;16.933.333.333.333.300;;
6258-NGCNG;No;Male;0.0;No;No;7.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;23,5;173;0.7833333333333333;;
6258-PVZWJ;No;Male;0.0;Yes;No;68.0;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);90,8;6302,85;30.266.666.666.666.600;;
6259-WJQLC;No;Male;1.0;No;No;32.0;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);81,1;2619,25;2.703.333.333.333.330;;
6260-ONULR;No;Male;0.0;No;No;1.0;Yes;No;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Mailed check;62,8;62,8;20.933.333.333.333.300;;
6260-XLACS;No;Male;0.0;No;No;4.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,7;117,8;0.6566666666666666;;
6261-LHRTG;No;Female;0.0;No;No;26.0;Yes;No;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Credit card (automatic);54,75;1406,9;1.825;;
6261-RCVNS;Yes;Female;0.0;No;No;42.0;Yes;No;DSL;Yes;Yes;Yes;Yes;No;Yes;One year;No;Credit card (automatic);73,9;3160,55;24.633.333.333.333.300;;
6265-FRMTQ;No;Male;0.0;No;No;31.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,4;609,1;0.6799999999999999;;
6265-SXWBU;No;Male;0.0;Yes;Yes;69.0;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;One year;No;Credit card (automatic);95,75;6511,25;3.191.666.666.666.660;;
6266-QHOJZ;No;Female;0.0;No;No;65.0;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;One year;Yes;Electronic check;89,85;5844,65;29.949.999.999.999.900;;
